date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2019-03-10,,,6766392.683,,,,,,,555533.789,,50093088.21,90693949.72,,,,,,,,,,15999222.38,1660604.919,27650702.38,,,,,,,,,709694.1942,,,1456511.396,11276533.68,,,,,3390212.936,,,,,,,,,,5146156.542,,2570034.068,456719.0902,16678669.88,13461275.94,,,332340.2148
2019-03-11,,,11158516.32,,,,,,,402636.9689,,54303593.06,147721971.1,,,,,,,,,,30240438.54,2126954.403,35285847.75,,,,,,,,,845823.1129,,,1262800.852,17619148.08,,,,,3556878.555,,,,,,,,,,6203995.757,,1946379.992,397468.0089,21309227.94,16045274.79,,,450823.1596
2019-03-12,,,7429039.495,,,,,,,330617.5617,,60747159.4,104393849.4,,,,,,,,,,19147398.05,1150819.581,25981446.1,,,,,,,,,836109.0996,,,1016416.429,10473627.53,,,,,2942606.949,,,,,,,,,,2801200.96,,6587941.105,498469.3731,11241888.28,10562743.78,,,553527.4773
2019-03-13,,,6003251.357,,,,,,,307054.8309,,49667294.37,94680049.46,,,,,,,,,,19878475.16,1505294.374,27670734.43,,,,,,,,,1259324.34,,,602730.1774,13044765.61,,,,,5662085.769,,,,,,,,,,3287073.306,,4626726.502,409929.2027,12259682.61,24765674.35,,,1013697.176
2019-03-14,,,5865490.366,,,,,,,503879.1087,,45702098.68,104673038.8,,,,,,,,,,20639339.4,1967474.605,34099414.81,,,,,,,,,3281767.303,,,835254.8636,18559101.37,,,,,7307267.502,,,,,,,,,,5728492.929,,3546463.67,340665.1146,13609621.5,16915000.62,,,527493.7427
2019-03-15,,,10182223.42,,,,,,,259398.1607,,44970630.56,84919900.72,,,,,,,,,,24834340.82,2085528.456,39928522.34,,,,,,,,,1486320.643,,,281897.9164,17013433.64,,,,,4568782.982,,,,,,,,,,5570141.405,,2737123.885,410776.5732,6576732.66,12556120.53,,,260986.6047
2019-03-16,,,10408140.59,,,,,,,148510.6116,,51027787.31,114227606.4,,,,,,,,,,33922835.47,2797905.551,66878173.45,,,,,,,,,1824868.038,,,850597.4758,22846386.03,,,,,6544731.558,,,,,,,,,,8147941.634,,2630748.643,342635.029,5370001.408,18942070.28,,,627121.3375
2019-03-17,,,5935976.742,,,,,,,199616.8475,,48737968.35,74893913.06,,,,,,,,,,14034279.9,1407720.817,35051209.93,,,,,,,,,1553485.16,,,645227.3942,10590199.96,,,,,4988304.169,,,,,,,,,,3645343.148,,1640507.74,335794.6745,2694278.217,10588464.5,,,339542.442
2019-03-18,,,5132266.019,,,,,,,182650.2693,,38403832.14,89526258.39,,,,,,,,,,21386306.95,1568224.983,39017864.92,,,,,,,,,963238.6082,,,422057.3388,18071146.49,,,,,5215972.613,,,,,,,,,,4428585.761,,1333598.282,342105.531,11736912.22,14758458.44,,,297908.7881
2019-03-19,,,7975860.591,,,,,,,197520.9785,,65955552.68,79503748.36,,,,,,,,,,17203664.24,2756153.477,30175322.08,,,,,,,,,828754.6399,,,250536.1022,13162394.44,,,,,3868217.758,,,,,,,,,,3133472.333,,1468424.198,214544.161,12291424.93,11923966.97,,,356681.1007
